tntid,original_ts,issue_ts,finish_ts,hit
3390,1,1.0,2.039229154586792,False
3390,1,1.0392343997955322,2.0622386932373047,False
3390,2,2.0,3.0230555534362793,False
3390,4,4.000039339065552,5.0034308433532715,False
3390,5,5.000239372253418,6.005399703979492,False
3390,5,5.0054051876068115,5.036005258560181,True
3390,5,5.036010026931763,5.089088439941406,True
3390,5,5.089093923568726,6.145940542221069,False
3390,5,5.145996332168579,6.193509340286255,False
3390,5,5.193515777587891,6.226310968399048,False
3390,5,5.226327657699585,6.259751081466675,False
3390,6,6.000000238418579,7.004124641418457,False
3390,6,6.004127740859985,7.052670478820801,False
3390,7,7.0,8.003017902374268,False
3390,7,7.003021001815796,8.035584688186646,False
3390,8,8.00128960609436,9.004637241363525,False
3390,8,8.004639625549316,9.007307052612305,False
3390,8,8.007309913635254,9.045295715332031,False
3390,8,8.045297861099243,9.097838163375854,False
3390,10,10.011912107467651,11.034722089767456,False
3390,10,10.03472638130188,10.058409690856934,True
3390,16,16.005448579788208,17.03691577911377,False
3390,16,16.036935806274414,17.07306170463562,False
3390,22,22.002442121505737,23.0626380443573,False
3390,22,22.06264352798462,23.10800790786743,False
3390,23,23.00178360939026,24.05249834060669,False
3390,23,23.052501916885376,24.152368307113647,False
3390,24,24.001477479934692,25.038256406784058,False
3390,25,25.008323669433594,26.07006549835205,False
3390,33,33.0,34.007786989212036,False
3390,33,33.007805585861206,34.01140093803406,False
3390,33,33.01140308380127,34.06483840942383,False
3390,36,36.00476050376892,37.12725210189819,False
3390,37,37.000828981399536,38.122286796569824,False
3390,37,37.12229108810425,38.2253634929657,False
3390,37,37.22536754608154,38.33419895172119,False
3390,37,37.33422565460205,38.45201516151428,False
3390,37,37.45201849937439,38.53662085533142,False
3390,37,37.536625146865845,38.64030623435974,False
3390,37,37.64030981063843,37.66191530227661,True
3390,38,38.0,39.01944398880005,False
3390,38,38.019450187683105,39.121119260787964,False
3390,39,39.00000023841858,40.042131662368774,False
3390,39,39.0421347618103,40.14540481567383,False
3390,39,39.145407915115356,40.23897123336792,False
3390,41,41.00043272972107,42.02594041824341,False
3390,41,41.02594470977783,42.10718894004822,False
3390,43,43.1661741733551,44.20991325378418,False
3390,43,43.2099187374115,44.26028800010681,False
3390,43,43.260292530059814,44.33470392227173,False
3390,44,44.0,45.058029651641846,False
3390,45,45.002291202545166,46.04845380783081,False
3390,45,45.048460245132446,46.13209342956543,False
3390,46,46.00452494621277,47.01913142204285,False
3390,47,47.0,48.022175312042236,False
3390,49,49.00005888938904,50.10289645195007,False
3390,49,49.1028995513916,50.18587779998779,False
3390,49,49.18590784072876,50.33523678779602,False
3390,49,49.3352415561676,50.37752866744995,False
3390,50,50.012479066848755,51.227978229522705,False
3390,51,51.00065279006958,52.07811975479126,False
3390,51,51.07812285423279,52.1147518157959,False
3390,51,51.11475348472595,51.13605213165283,True
3390,51,51.13605570793152,52.168205976486206,False
3390,52,52.0,53.0368435382843,False
3390,52,52.0368537902832,53.08748507499695,False
3390,52,52.08750319480896,53.14220476150513,False
3390,53,53.00094485282898,54.19933342933655,False
3390,53,53.199336528778076,54.29067254066467,False
3965,3,3.0085952281951904,4.031419038772583,False
3965,3,3.0315868854522705,4.07194709777832,False
3965,3,3.0719549655914307,4.135424852371216,False
3965,3,3.135432243347168,4.220968961715698,False
3965,3,3.2209725379943848,4.26329493522644,False
3965,4,4.000079870223999,5.02417254447937,False
3965,4,4.024176359176636,5.091994524002075,False
3965,4,4.091998338699341,5.113812446594238,False
3965,5,5.000000476837158,6.002722978591919,False
3965,5,5.0027265548706055,6.00832986831665,False
3965,6,6.00056529045105,7.027811288833618,False
3965,6,6.027814626693726,7.10084080696106,False
3965,6,6.100869178771973,7.129338264465332,False
3965,6,6.129342555999756,7.188066244125366,False
3965,6,6.188071012496948,7.216275215148926,False
3965,7,7.0022361278533936,8.023097038269043,False
3965,7,7.02311635017395,8.082289934158325,False
3965,7,7.082358121871948,8.093261480331421,False
3965,7,7.09326434135437,8.116419553756714,False
3965,7,7.116423606872559,7.1342387199401855,True
3965,8,8.001180171966553,9.003715753555298,False
3965,8,8.003718137741089,9.006603240966797,False
3965,8,8.00660514831543,9.02873682975769,False
3965,8,8.028738737106323,9.066851139068604,False
3965,8,8.066853046417236,9.12907600402832,False
3965,27,27.00000023841858,28.034499883651733,False
3965,28,28.003875970840454,29.132472038269043,False
3965,28,28.132476091384888,29.160606861114502,False
3965,28,28.16061019897461,29.18698787689209,False
3965,28,28.186989545822144,29.213353157043457,False
3965,28,28.213355541229248,29.24009680747986,False
3965,29,29.002930879592896,30.08877158164978,False
3965,29,29.088776111602783,30.341882944107056,False
3965,29,29.341912269592285,30.393060445785522,False
3965,29,29.393075227737427,30.7377667427063,False
3965,29,29.737770318984985,30.91259241104126,False
3965,29,29.91259527206421,30.956777572631836,False
3965,29,29.956780433654785,30.99466848373413,False
3965,30,30.000132083892822,31.0875403881073,False
3965,30,30.087551832199097,31.398706197738647,False
3965,30,30.398722887039185,30.497556924819946,True
3965,30,30.497563362121582,31.621953010559082,False
3965,30,30.62195658683777,31.67359495162964,False
3965,31,31.005409717559814,32.07989263534546,False
3965,32,32.004976987838745,33.057398319244385,False
3965,32,32.057403564453125,33.134979248046875,False
3965,32,32.13501310348511,33.440306186676025,False
3965,32,32.44031023979187,33.5291063785553,False
3965,32,32.529109477996826,33.61994695663452,False
3965,33,33.00506591796875,34.01024389266968,False
3965,33,33.01024627685547,34.01404643058777,False
3965,34,34.00631141662598,35.16079378128052,False
