tntid,original_ts,issue_ts,finish_ts,hit
18,287,287.105105638504,290.1628530025482,False
18,287,287.1628568172455,290.2207143306732,False
18,288,288.0000002384186,288.0012381076813,True
18,288,288.0012409687042,291.00290179252625,False
18,288,288.0029044151306,288.0048739910126,True
18,288,288.00487661361694,291.05254101753235,False
18,288,288.05254459381104,291.1105954647064,False
18,289,289.0000002384186,292.0021469593048,False
18,289,289.00215005874634,292.0449974536896,False
18,307,307.0000002384186,307.00196623802185,True
18,308,308.0006973743439,311.00264859199524,False
18,308,308.0026514530182,311.0047216415405,False
18,308,308.0047240257263,308.02649879455566,True
18,308,308.0265016555786,311.0633246898651,False
18,311,311.0012581348419,314.00316524505615,False
18,311,311.00317454338074,314.0050051212311,False
18,311,311.00500750541687,311.00660610198975,True
18,311,311.00660848617554,314.00883650779724,False
18,311,311.00883865356445,311.01076769828796,True
18,312,312.0,312.00146317481995,True
18,312,312.0014657974243,315.04424500465393,False
18,312,312.0442478656769,315.0966110229492,False
18,312,312.09661388397217,315.14398312568665,False
18,313,313.00086545944214,316.0027210712433,False
18,313,313.00272393226624,316.05042576789856,False
18,313,313.0504288673401,316.09781432151794,False
18,313,313.0978174209595,316.1454725265503,False
18,313,313.1454768180847,313.17832803726196,True
18,315,315.0048761367798,318.0464231967926,False
18,315,315.04642629623413,318.0941891670227,False
18,315,315.09419298171997,318.14750146865845,False
18,315,315.1475055217743,318.2054090499878,False
18,316,316.0014545917511,319.04301261901855,False
18,316,316.04301595687866,316.0752022266388,True
18,316,316.0752058029175,316.1075551509857,True
18,316,316.107558965683,316.13934803009033,True
18,316,316.13935232162476,319.1971673965454,False
18,316,316.19719195365906,319.255343914032,False
18,316,316.25534772872925,319.313170671463,False
18,317,317.0,317.01117420196533,True
18,317,317.01117753982544,317.0432245731354,True
18,318,318.0024628639221,318.01901149749756,True
18,318,318.01901507377625,318.05083560943604,True
18,318,318.0508394241333,321.10867953300476,False
18,318,318.10868310928345,318.140682220459,True
18,319,319.0,319.00182342529297,True
18,319,319.00182604789734,322.00406312942505,False
18,320,320.0,320.0107123851776,True
18,320,320.0107147693634,323.0425887107849,False
18,320,320.0425910949707,323.08974838256836,False
18,321,321.0,321.0011157989502,True
18,321,321.0011188983917,324.04386615753174,False
18,321,321.04386925697327,324.09635066986084,False
18,321,321.0963535308838,324.14407300949097,False
18,322,322.00093364715576,322.0030097961426,True
18,322,322.0030126571655,322.0052490234375,True
18,322,322.00525188446045,325.0074210166931,False
18,322,322.0074234008789,325.0089955329895,False
18,322,322.0089976787567,325.01067757606506,False
18,323,323.00063252449036,323.0175950527191,True
18,323,323.0175986289978,323.04944038391113,True
18,323,323.0494441986084,326.1075963973999,False
18,323,323.10760021209717,326.1653699874878,False
18,323,323.16537404060364,326.2231469154358,False
18,324,324.0000002384186,327.0017249584198,False
18,324,324.00172758102417,327.0037684440613,False
18,324,324.00377130508423,327.05662989616394,False
18,324,324.0566334724426,324.0883412361145,True
18,324,324.0883445739746,327.1403715610504,False
18,324,324.14037561416626,324.1726801395416,True
18,324,324.17268419265747,327.23081731796265,False
18,324,324.2308213710785,327.2886071205139,False
18,325,325.0006945133209,325.00319385528564,True
18,325,325.0031976699829,328.00553846359253,False
18,325,325.0055408477783,325.0226266384125,True
18,326,326.0007231235504,329.0021176338196,False
18,326,326.00212121009827,326.0036597251892,True
