tntid,original_ts,issue_ts,finish_ts,hit
1304,0,0.0003075599670410156,3.00162410736084,False
1304,0,0.001627206802368164,3.064951181411743,False
1304,0,0.06495451927185059,3.2737598419189453,False
1304,0,0.27376294136047363,3.346998929977417,False
1304,0,0.34700751304626465,0.4349355697631836,True
1304,1,1.0375604629516602,4.530658960342407,False
1304,1,1.5306658744812012,5.382444381713867,False
1304,2,2.382448673248291,6.311376094818115,False
1304,2,3.311403512954712,6.921832799911499,False
1304,3,3.9218461513519287,7.688720941543579,False
1304,3,4.6887242794036865,8.130941152572632,False
1304,3,5.130951404571533,8.774540185928345,False
1304,3,5.774543523788452,9.225519180297852,False
1304,4,6.225522518157959,10.151180267333984,False
1304,4,7.151189804077148,10.59804916381836,False
1304,4,7.598053216934204,11.075552225112915,False
1304,4,8.075578927993774,11.562228918075562,False
1304,5,8.562236785888672,11.944862604141235,False
1304,5,8.944871425628662,12.150172710418701,False
1304,8,9.150177717208862,12.332433462142944,False
1304,8,9.332436084747314,12.712402582168579,False
1304,8,9.712405920028687,13.093912839889526,False
1304,8,10.093956470489502,13.44175910949707,False
1304,9,10.441763639450073,14.061894416809082,False
1304,9,11.06190538406372,14.713064432144165,False
1304,9,11.713083267211914,15.231664896011353,False
1304,10,12.231667757034302,12.768338680267334,True
1304,18,18.011667251586914,21.406038761138916,False
1304,18,18.406041860580444,21.84287714958191,False
1304,19,19.013042449951172,22.780959367752075,False
1304,19,19.78096342086792,23.272917985916138,False
1304,19,20.2729229927063,23.86279296875,False
1304,19,20.862796306610107,24.71114730834961,False
1304,19,21.711167335510254,25.630215644836426,False
1304,21,22.630221366882324,26.269246816635132,False
1304,21,23.26924967765808,26.87083649635315,False
1304,22,23.870839834213257,27.561275005340576,False
1304,22,24.56127905845642,28.102530479431152,False
1304,22,25.102554082870483,28.67932915687561,False
1304,22,25.679332494735718,29.238411903381348,False
1304,23,26.238415241241455,29.752498865127563,False
1304,23,26.75250482559204,30.302424430847168,False
1304,23,27.302441835403442,31.096097946166992,False
1304,23,28.09610104560852,31.760107278823853,False
1304,23,28.76011061668396,32.210203409194946,False
1304,23,29.210216760635376,32.78832674026489,False
1304,23,29.788333892822266,33.44817924499512,False
1304,24,30.448182582855225,33.9372820854187,False
1304,24,30.93729519844055,34.62404465675354,False
1304,24,31.624069929122925,35.383660078048706,False
1304,24,32.3836624622345,35.99259161949158,False
1304,24,32.99265933036804,36.49332618713379,False
1304,24,33.49332904815674,37.08607625961304,False
1304,25,34.08608055114746,37.280558347702026,False
1304,25,34.280564308166504,37.887540340423584,False
1304,25,34.88754391670227,38.669830560684204,False
1304,25,35.669835567474365,39.06954503059387,False
1304,26,36.06955122947693,39.58323526382446,False
1304,26,36.583242654800415,40.0011727809906,False
1304,26,37.00117564201355,40.212759017944336,False
1304,26,37.212764739990234,37.39317226409912,True
1304,26,37.3931782245636,40.958489656448364,False
