ts,key,key size,val_size,tntid,op,ttl
1,z44uy84G444444bOIa4K4464444yiIn444==,36,335,2633,get,0
1,z44uy84y44444bguwVMF44i444444sh6a484u84444iF448444443GGAg8d4y84444wIVo44,72,311,2633,get,0
1,z44uy84y44444ugEs16n44M4444G444=,32,311,2633,get,0
1,z44uy84y444444GpB17K4464444yiAn444==,36,695,2633,get,0
1,z44uy84y444444ngZLnF44i444444shfKi84u84444nF44Cg4n3wWug84id4y84444wHqi44,72,335,2633,get,0
2,z44uy84y444444JuYuOF44i444444sxIy484u84444GF44Cgime-5Hfi44d4y84444wIVo44,72,311,2633,get,0
2,z44uy84y44444uT62MSK4uN44448HtYJHqM0HbVrvz4tHbioMJwCTb3J3P8evzC0vzCXv5n444==,76,311,2633,get,0
2,z44uy84y44444wwtncnK4464444yIIvK4uN44448Hcg9vPv5vzR9HcAPHzv0HJhC3JwP3Jve3chPTcCLvt8444==,88,455,2633,get,0
3,z44uy84y44444yGc-W4F44i444444l2Lj484u84444nF44CgH7nISuii4id4y84444wHq444,72,383,3940,get,0
3,z44uy84yGTt6yUBWO44F44i444444s4lj884u84444iF448iBT8nfEfi44d4y84444wFV444,72,311,2633,get,0
3,z44uy84y444444TsYFVK4464444yxV7444==,36,347,2633,get,0
3,z44uyo4F44444AIcyo4f4444nbvoHbH9vbIAvqn53ci7vPRYvtwCHJgP3cirMtAJTzg9y84P4444444DYwi444==,88,311,3940,get,0
4,z44uy84y444444GbpvnF44i444444lPF-o84u8444uvF44CiWeGN0Qlo44d4y84444wHq444,72,407,3940,get,0
4,z44uy84yGzsV_m5VG44F44i444444suJCo84u8444uvF44CgbZmmQIV44id4y84444wFV444,72,335,3940,get,0
4,z44uy84G444444bE2OM444==,24,359,3940,get,0
4,z44uy84G444444bIv0M444==,24,359,3940,get,0
4,z44uy84y44444uwf7gVF44i444444Uupd884u84444nF44844444GA_Yhid4y84444wix444,72,311,2633,get,0
4,z44uy84y444444SpoeMK4464444ycI8444==,36,551,2633,get,0
5,z44uy84y444444RzjRdF44i444444I3K8o84u84444nF44CTboqxIYV444d4y84444wIVo44,72,491,3940,get,0
5,z44uyo4F44444AIcyo4f4444nbg9vtCtvPMevcneHziOTbwYMtitvzS5TbHJHzV7Hz3Jy84P4444444Dt2S444==,88,335,3940,get,0
5,z44uy84G444444yRICSK4464444ygAn444==,36,311,4566,get,0
5,z44uy84y44444hMD7q4K4464444yIIvK4uN44448MPveTbnLvz4LHP3JHzYJTqw9HPSoMJi73zGOTzv7vci444==,88,479,4566,get,0
5,z44uy84yyrIAE7ZqG44n44M4444Fyo4F4444uGhcxVG444==,48,311,4566,get,0
6,z44uy84G444444bO8voK4464444yxA4444==,36,479,3940,get,0
6,z44uy84yGbI6WO3I44Gn44M4444uyo4F44444CQi444=,44,323,4566,get,0
6,z44uy84G444444bjCMCn44M4444y444=,32,335,4566,get,0
6,z44uy84y44444uvsK28K4464444yxA4K4uN44448HzMtvtn7vqvtHJVLHbGrvqwCTzYAvzICvtvevzu9Hzi444==,88,335,4566,get,0
6,z44uy84y444444ckYxVK4uN444483cwAH5w9vbhP3qG0Hbi7MqGeHz4rM5GeTchPHzvX3bG444==,76,335,4566,get,0
6,z44uy84G444444bt_JCK4464444yxen444==,36,479,4566,get,0
6,z44uyo4F44444Chhyo4f4444nzMtTzCevzw9HtGtvciXMP47HPIPvzSXTzIPTzI93zuAy84P4444444DQC4444==,88,0,4566,get,0
6,z44uyo4F44444Chhyo4f4444nzMtTzCevzw9HtGtvciXMP47HPIPvzSXTzIPTzI93zuAy84P4444444DQC4444==,88,30,4566,set,240
6,z44uy84y444444Ik0L8F44i444444sK1eo84u84444nF44Cg23rbS0liu8d4y84444wix444,72,30,4566,get,0
7,z44uy84y444444z4l5oK4464444yIIvK4uN44448HtHPHcICTzSOHP3PHbwP3zAJ3bvt3bgAvbGXMPS0TcG444==,88,323,4566,get,0
7,z44uyo4F44444AIcyo4f4444nzYAHc3PH5hYMJVOTcitMqI93JVrvzICM5GevbM5Tc8ty84P4444444DYnd444==,88,311,3940,get,0
7,z44uy84y44444KajJvdn44M4444F444=,32,311,4566,get,0
7,z44uy84y444444h2eBiK4464444yIIvK4uN444483PRCvtvX3cuP3qwCHzCXMPYCvbGeMcIATzG5vc3AvJMn4yn4444y444=,96,455,3940,get,0
7,z44uy84yGiQCr8uqd44n44M4444Fyo4F44444AHu444=,44,311,4566,get,0
