ts,key,key size,val_size,tntid,op,ttl
0,z44uy84yy_764a9W844K4464444yIIvK4uN44448vzvLHJvLvcnrvzwCHzRJMqGtvzgP3JHPM539vzYC3c4n4yn4444y444=,96,311,564,get,0
0,z44uy84yz6FteUkI744F44i444444sH3G484u8444uvF44CgHUpQ3Lc444d4y84444wFV444,72,335,1985,get,0
0,z44uy84y44444uGvndVF44i444444sv2Ai84u84444CF44CgKeMysEmiuid4y84444wFV444,72,335,564,get,0
1,z44uy84yzfbqpxmWV44F44i444444s4sai84u84444nF44CiNTcNXYmiu4d4y84444wuIi44,72,383,564,get,0
1,z44uy84yzNXy50bVM44F44i444444sKT8o84u84444GF44C2--w7T3ci48d4y84444wKV844,72,431,1985,get,0
1,z44uy84G444444brq7vK4464444yIIv444==,36,551,1985,get,0
1,z44uy84y44444vxbZ2CK4uN44448Mc3Y3bgJM5v0McCOHzS7vJnoTbwCM5nOHzgJMPhJMJV444==,76,335,1985,get,0
1,z44uy84y44444ukC9TOK4464444yiOG444==,36,623,564,get,0
1,z44uy84y444444wpcC6F44i444444svkui84u8444uvF44Cg2TxggwR8u8d4y84444exgIHVWOkbWeR2VCLG444=,88,335,1985,get,0
1,z44uy84y44444n7ziUSK4uN44448Tc3CHqntvtvrTqiLHbgPHc8XHznXvbGXMtn7MPGoHbM444==,76,323,564,get,0
1,z44uy84G444444bOYDSn44M4444y444=,32,455,1985,get,0
2,z44uy84yy_WJHVWI644F44i444444snWZ484u84444nF44CgFJnr_Qc844d4y84444wcii44,72,455,564,get,0
2,z44uy84y444444nadg6F44i444444sibni84u84444nF44Cg2emBMeli44d4y84444wzii44,72,335,1985,get,0
2,z44uy84G444444bsZN4n44M4444y444=,32,335,1985,get,0
2,z44uy84y44444zvVrAdF44i444444lkHVi84u84444nF44CgyoVMhRR84id4y84444wHq444,72,311,564,get,0
2,z44uy84yzBhG2_7VO44F44i444444sgJE884u84444GF44CgiszjU0m444d4y84444wFV444,72,407,564,get,0
2,z44uy84y44444wwWkzOF44i444444sUGxo84u84444nF44CgU-nJpkii4id4y84444wFV444,72,335,564,get,0
2,z44uy84G444444bt0qin44M4444y444=,32,503,1985,get,0
3,z44uy84yzKqWF35Vn4GK4464444yxA4K4uN444483bn53zHPvcn73JveHb3Pvqn5TzCOvJiX3PwPMPhJTzV444==,88,323,1985,get,0
3,z44uy84yyavlEoTWM44K4464444yIIvn4yi4444y444=,44,30,564,get,0
3,z44uy84G444444brgLV444==,24,311,564,get,0
3,z44uy84yz98lBX1I444K4464444yxA4444==,36,527,1985,get,0
4,z44uy84G444444bdjioK4464444yiIV444==,36,479,1985,get,0
4,z44uy84y44444nqT0-vn44M4444yyo4F44444Agx444=,44,503,1985,get,0
4,z44uyo4F44444CH2yo4f4444nbM7vtiO3cgPvzVoMcioTqG0vzS7HtiOMtG7vcG73cgJy4494444u844,80,335,1985,get,0
4,z44uy84G444444bts1Gn44M4444F444=,32,311,1985,get,0
5,z44uy84yzgzeu7DIo4Gn44M4444wyo4F44444CQi444=,44,599,1985,get,0
6,z44uy84y444444GbpvnF44i444444lPF_884u8444uvF44CgKU93pAmoy4d4y84444wnxo44,72,335,1985,get,0
6,z44uy84yyE2rD_ZV444n44M4444u444=,32,455,1985,get,0
6,z44uy84G444444boW2on44M4444y444=,32,407,1985,get,0
7,z44uy84G444444bDkfd444==,24,359,1985,get,0
7,z44uy84yz-NLHpuIV44F44i444444l-1qo84u84444GF44CghzhEskIi44d4y84444wFV444,72,335,1985,get,0
8,z44uy84y44444w0dC9On44M4444Fyo4F44444CEx444=,44,311,1985,get,0
8,z44uy84yyD6VxFvVd4Gn44M4444w444=,32,767,1985,get,0
8,z44uy84G444444bsZN4n44M4444y444=,32,335,1985,get,0
9,z44uy84y44444v6udYVF44i444444l9FA484u84444CF44CiL7Wx73R848d4y84444wcii44,72,455,1985,get,0
9,z44uy84G444444bOg5Cn44M4444w444=,32,455,1985,get,0
9,z44uy84G444444bO8voK4464444yxA4444==,36,479,1985,get,0
9,z44uy84yGTMJrAgVM4GF44i444444sgQVo84u84444GF44Cgin4Y2Qgi44d4y84444wFV444,72,431,1985,get,0
10,z44uy84y444444gVwKnK4464444yIIvK4uN44448vcwA3qV7vqMovzYCHbn5v5hCMcA9vtnLHPG03cV0Hz4444==,88,335,1985,get,0
