ts,key,key size,val_size,tntid,op,ttl
3,z44uy84yzqfJ11hI744F44i444444MXKCo84u84444nF44Cg2LRPV0c84id4y84444wKV844,72,527,1272,get,0
3,z44uy84y44444u87PpCF44i444444sF7do84u84444nF44CgHRlsluliuid4y84444wVx444,72,335,405,get,0
3,z44uy84yGUXUxyVVo4GF44i444444swzC884u844446F448ifSRnwgc44id4y84444wIVo44,72,311,124,get,0
3,z44uy84y444444wSzUGn44M4444Fyo4F44444ChI444=,44,311,1272,get,0
4,z44uy84G444444bLmbVK4464444yIhn444==,36,335,405,get,0
4,z44uy84yy6qE3-vqn44K4464444yIIvK4uN44448vt4LHt3AHPirMtGtHz80vqhJ3PCLHtA9v53JTc8O3qVn4yn4444y444=,96,335,124,get,0
4,z44uyo4F44444AIcyo4f4444nzhAHJwAvtStvbgCMPi7Tcw93zitMPYP3PgP3zvLTzCLy4494444u844,80,335,124,get,0
4,z44uy84y44444ue719OK4464444yiAnK4uN44448Ht45Hqw9MP85HPRJHzVeMPCXvthJvbMoHzIAMPhCHzv444==,88,335,124,get,0
4,z44uy84y4444442MVnNF44i444444szPu484u8444uvF44Cgighreumo48d4y84444wIVo44,72,311,124,get,0
4,z44uy84G444444bLD96444==,24,479,1272,get,0
4,z44uy84y44444KYBepVn44M4444cyo4F44444CHu444=,44,335,405,get,0
4,z44uy84yz1ik3pfVS44F44i444444lO8x484u8444uvF44Ci-yJuBAc84id4y84444wFV444,72,335,2062,get,0
4,z44uy84G444444bJ33Gn44M4444c444=,32,335,405,get,0
4,z44uy84yGUJ-ZxzV744F44i444444sxzGi84u84444nF44CgiVex7Ec444d4y84444whgo44,72,311,405,get,0
4,z44uy84y44444KA14YMF44i444444si4Ni84u8444uvF44Cg2TZOLIm444d4y84444wIVo44,72,335,2062,get,0
4,z44uy84G444444bOYddn44M4444w444=,32,383,1272,get,0
5,z44uy84y44444nDL-_dn44M4444yyo4F44444ChI444=,44,455,1272,get,0
5,z44uy84yGue2et9VO44F44i444444sweL484u84444iF448iUV_WTwci44d4y84444wwg444,72,311,2062,get,0
5,z44uy84y444444iCAQ8F44i444444lrO7884u84444nF44Ci-SSsbRco44d4y84444wwc844,72,311,405,get,0
5,z44uy84yyE2rD_ZV444n44M4444u444=,32,455,405,get,0
5,z44uy84y44444hwqJ-nn44M4444Gyo4F44444AIc444=,44,311,405,get,0
5,z44uy84y44444uQs5_VK4464444yIIvK4uN444483bvoMcA9Hc3YvbvOHbnOvqhAHtYJMcIA3cgPvJGovbMn4yn4444b444=,96,335,124,get,0
5,z44uy84yzTmQS-hIi44F44i444444sgf3i84u84444nF44Cgi4B2wQM44id4y84444wFV444,72,479,2062,get,0
5,z44uy84yGyDoUIVW744n44M4444Fyo4F44444AwI444=,44,311,2062,get,0
5,z44uy84yzutwLsFWC44F44i444444s2rPi84u84444GF44Cg2nxk7Qli4id4y84444wVV844,72,335,405,get,0
5,z44uyo4F44444AIcyo4f4444nzAPTzVXH5nevPvXvci53Jn0v5hJH5ICMqHCHqI9vzIY444=,72,455,2062,get,0
5,z44uy84yztFzqUcWO4GF44i444444MYEko84u84444nF44Ci4boklIRi4id4y84444wigi44,72,311,124,get,0
5,z44uy84y444444y-6y6K4464444yiIV444==,36,539,405,get,0
5,z44uy84y444444KAUaVK4464444yxA4K4uN44448vbMrMtiLM5vtvP85HbVov5GLMthYvbioMcgJ3PIAHPVn4yn4444b444=,96,311,1272,get,0
5,z44uy84y444444Gz8N8K4464444yIIvK4uN44448H5HY3PntMcCOHbvXHzvX3zCrHqhA3bhCvPuPHPM53zV444==,88,335,124,get,0
5,z44uy84y444444JuYuOF44i444444sxIy484u84444GF44Cgime-5Hfi44d4y84444wIVo44,72,311,2062,get,0
5,z44uy84y444444JuYuOF44i444444sxIy484u84444GF44Cgime-5Hfi44d4y84444wIVo44,72,311,1272,get,0
5,z44uy84G4444444A_6Vn44M4444F444=,32,30,2062,get,0
5,z44uy84G444444bdsbin44M4444y444=,32,479,2062,get,0
5,z44uy84yGzsV_m5VG44F44i444444suJCo84u8444uvF44CgbZmmQIV44id4y84444wFV444,72,335,124,get,0
5,z44uy84yGzgm4LsIV44F44i444444svUn884u84444CF44Cgve9Y7Hco48d4y84444wFV444,72,479,4611,get,0
